Customer ID,Client Segment,Country,Product ID,Product Category,Purchasing Price,Order ID,Order Date,Delivery Date,Service Level,Quantity,Planned Sales Price,Profit
1-26100311,Corporate,Iraq,Product 11,Furniture,"44,772",O-03112616,28-May-20,31-May-20,3,19,"51,488","6,716"
1-38777816,Corporate,Morocco,Product 10,Furniture,"23,699",O-78163871,13-Feb-20,15-Feb-20,2,22,"31,520","7,821"
1-34025469,Corporate,Morocco,Product 3,Electronics,"24,395",O-54693407,10-Apr-20,13-Apr-20,3,6,"32,445","8,050"
1-45573271,Corporate,Morocco,Product 5,Electronics,"27,702",O-32714556,3-Sep-20,6-Sep-20,3,23,"36,844","9,142"
1-91795410,Consumer,Algeria,Product 19,Computer & Laptop,"15,954",O-54109174,20-Apr-20,22-Apr-20,2,2,"20,581","4,627"
1-17875332,Corporate,Saudi Arabia,Product 14,Furniture,"21,430",O-53321781,12-Feb-20,15-Feb-20,3,9,"30,002","8,572"
1-75536196,Consumer,Morocco,Product 6,Electronics,"27,960",O-61967554,14-Aug-20,15-Aug-20,1,4,"37,187","9,227"
1-67298701,Consumer,Iraq,Product 11,Furniture,"44,772",O-87016722,24-Oct-20,25-Oct-20,1,1,"51,488","6,716"
1-94830888,Consumer,Morocco,Product 15,Computer & Laptop,"23,070",O-08889485,7-Oct-20,8-Oct-20,1,5,"30,683","7,613"
1-28737788,Corporate,United Arab Emirates,Product 4,Electronics,"19,232",O-77882873,8-Nov-20,10-Nov-20,2,16,"29,810","10,578"
1-55266625,Consumer,Egypt,Product 18,Computer & Laptop,"12,308",O-66255527,30-Dec-20,1-Jan-21,2,1,"15,385","3,077"
1-61267633,Consumer,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-76336126,21-Apr-20,22-Apr-20,1,5,"17,231","4,923"
1-44303069,Corporate,Saudi Arabia,Product 12,Furniture,"44,494",O-30694434,30-Apr-20,3-May-20,3,19,"62,292","17,798"
1-327705,Corporate,Iraq,Product 19,Computer & Laptop,"15,954",O-77053276,19-Nov-20,21-Nov-20,2,14,"18,347","2,393"
1-44853798,Corporate,Iraq,Product 18,Computer & Laptop,"12,308",O-37984485,3-Nov-20,6-Nov-20,3,19,"14,154","1,846"
1-74136055,Consumer,Algeria,Product 8,Furniture,"43,423",O-60557419,24-Oct-20,27-Oct-20,3,5,"56,884","13,461"
1-36100221,Corporate,Saudi Arabia,Product 16,Computer & Laptop,"19,080",O-02213614,20-Feb-20,23-Feb-20,3,12,"26,712","7,632"
1-59961500,Consumer,Algeria,Product 2,Electronics,"13,144",O-15005995,31-Dec-20,2-Jan-21,2,1,"16,561","3,417"
1-29312073,Corporate,Algeria,Product 7,Electronics,"36,081",O-20732934,7-Apr-20,10-Apr-20,3,24,"45,462","9,381"
1-39518028,Corporate,Algeria,Product 7,Electronics,"36,081",O-80283952,2-Jun-20,5-Jun-20,3,7,"45,462","9,381"
1-60068922,Consumer,Iraq,Product 20,Computer & Laptop,"12,734",O-89226008,27-Oct-20,28-Oct-20,1,2,"14,644","1,910"
1-75036475,Consumer,Algeria,Product 2,Electronics,"13,144",O-64757502,13-Jan-20,14-Jan-20,1,5,"16,561","3,417"
1-81648476,Consumer,United Arab Emirates,Product 16,Computer & Laptop,"19,080",O-84768167,22-Jan-20,24-Jan-20,2,2,"29,574","10,494"
1-99943624,Consumer,Algeria,Product 5,Electronics,"27,702",O-36249996,23-Dec-20,26-Dec-20,3,3,"36,567","8,865"
1-24668811,Corporate,Algeria,Product 2,Electronics,"13,144",O-88112465,30-May-20,1-Jun-20,2,17,"16,561","3,417"
1-75921238,Consumer,Iraq,Product 15,Computer & Laptop,"23,070",O-12387591,26-Sep-20,29-Sep-20,3,2,"26,531","3,461"
1-17155098,Corporate,Egypt,Product 4,Electronics,"19,232",O-50981715,28-Jul-20,31-Jul-20,3,20,"24,040","4,808"
1-2837119,Corporate,Saudi Arabia,Product 13,Furniture,"50,443",O-71192836,5-May-20,7-May-20,2,5,"70,620","20,177"
1-4737657,Corporate,Algeria,Product 11,Furniture,"44,772",O-76574736,15-Jun-20,16-Jun-20,1,7,"60,442","15,670"
1-43933614,Corporate,Algeria,Product 12,Furniture,"44,494",O-36144398,7-Sep-20,8-Sep-20,1,21,"55,618","11,124"
1-23914991,Corporate,United Arab Emirates,Product 9,Furniture,"57,057",O-49912395,19-Jul-20,20-Jul-20,1,5,"88,438","31,381"
1-94270483,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-04839424,6-Jul-20,8-Jul-20,2,3,"24,886","6,175"
1-80477907,Consumer,Algeria,Product 10,Furniture,"23,699",O-79078045,5-Oct-20,8-Oct-20,3,5,"30,572","6,873"
1-59553745,Consumer,Saudi Arabia,Product 9,Furniture,"57,057",O-37455951,22-Dec-20,23-Dec-20,1,3,"79,880","22,823"
1-42921185,Corporate,Saudi Arabia,Product 14,Furniture,"21,430",O-11854296,2-Jun-20,3-Jun-20,1,9,"30,002","8,572"
1-41699753,Corporate,Egypt,Product 12,Furniture,"44,494",O-97534169,19-Sep-20,22-Sep-20,3,18,"55,618","11,124"
1-49990140,Corporate,Iraq,Product 10,Furniture,"23,699",O-01404993,3-Feb-20,6-Feb-20,3,21,"27,254","3,555"
1-61621637,Consumer,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-16376164,17-Jul-20,20-Jul-20,3,5,"19,738","7,004"
1-49108774,Corporate,Algeria,Product 10,Furniture,"23,699",O-87744914,1-Dec-20,3-Dec-20,2,10,"30,572","6,873"
1-10959563,Corporate,Algeria,Product 18,Computer & Laptop,"12,308",O-95631095,23-Sep-20,24-Sep-20,1,12,"16,247","3,939"
1-21179486,Corporate,Morocco,Product 14,Furniture,"21,430",O-94862111,21-Jun-20,23-Jun-20,2,19,"28,502","7,072"
1-17847740,Corporate,Iraq,Product 7,Electronics,"36,081",O-77401784,1-Aug-20,2-Aug-20,1,12,"41,493","5,412"
1-37453514,Corporate,Iraq,Product 14,Furniture,"21,430",O-35143748,17-Nov-20,20-Nov-20,3,13,"24,645","3,215"
1-42433433,Corporate,Egypt,Product 3,Electronics,"24,395",O-34334247,20-Dec-20,22-Dec-20,2,23,"30,494","6,099"
1-28670352,Corporate,United Arab Emirates,Product 2,Electronics,"13,144",O-03522867,21-Jun-20,22-Jun-20,1,19,"20,373","7,229"
1-27392589,Corporate,Algeria,Product 13,Furniture,"50,443",O-25892734,31-Aug-20,1-Sep-20,1,24,"65,071","14,628"
1-95481190,Consumer,Egypt,Product 5,Electronics,"27,702",O-11909541,30-May-20,1-Jun-20,2,4,"34,628","6,926"
1-90980951,Consumer,Egypt,Product 12,Furniture,"44,494",O-09519098,13-Mar-20,15-Mar-20,2,1,"55,618","11,124"
1-10791033,Corporate,Saudi Arabia,Product 19,Computer & Laptop,"15,954",O-10331079,25-May-20,26-May-20,1,10,"22,336","6,382"
1-85165077,Consumer,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-50778513,8-Aug-20,11-Aug-20,3,4,"19,738","7,004"
1-55423579,Consumer,Iraq,Product 1,Electronics,"28,272",O-35795549,14-May-20,15-May-20,1,5,"32,513","4,241"
1-8282691,Consumer,Saudi Arabia,Product 2,Electronics,"13,144",O-26918288,8-Apr-20,11-Apr-20,3,1,"18,402","5,258"
1-99317084,Consumer,Algeria,Product 10,Furniture,"23,699",O-70849936,3-Jun-20,6-Jun-20,3,1,"30,572","6,873"
1-89904103,Consumer,United Arab Emirates,Product 11,Furniture,"44,772",O-41038992,25-Mar-20,26-Mar-20,1,2,"69,397","24,625"
1-18222552,Corporate,Saudi Arabia,Product 20,Computer & Laptop,"12,734",O-25521828,2-Jul-20,3-Jul-20,1,20,"17,828","5,094"
1-97895933,Consumer,United Arab Emirates,Product 3,Electronics,"24,395",O-59339786,23-Feb-20,25-Feb-20,2,5,"37,812","13,417"
1-19658486,Corporate,Morocco,Product 1,Electronics,"28,272",O-84861963,14-Aug-20,15-Aug-20,1,18,"37,602","9,330"
1-12453890,Corporate,United Arab Emirates,Product 17,Computer & Laptop,"18,711",O-38901248,14-Oct-20,15-Oct-20,1,9,"29,002","10,291"
1-10698271,Corporate,Saudi Arabia,Product 10,Furniture,"23,699",O-82711068,15-Dec-20,16-Dec-20,1,19,"33,179","9,480"
1-4838278,Corporate,Saudi Arabia,Product 9,Furniture,"57,057",O-82784836,24-Jul-20,27-Jul-20,3,20,"79,880","22,823"
1-70917332,Consumer,Saudi Arabia,Product 18,Computer & Laptop,"12,308",O-73327092,8-Apr-20,11-Apr-20,3,3,"17,231","4,923"
1-14426553,Corporate,Algeria,Product 14,Furniture,"21,430",O-65531448,20-Jan-20,21-Jan-20,1,25,"28,288","6,858"
1-97822887,Consumer,Egypt,Product 3,Electronics,"24,395",O-28879788,9-Sep-20,11-Sep-20,2,4,"30,494","6,099"
1-26675247,Corporate,Algeria,Product 9,Furniture,"57,057",O-52472666,8-Sep-20,11-Sep-20,3,24,"73,604","16,547"
1-96569027,Consumer,Iraq,Product 10,Furniture,"23,699",O-90279654,6-Aug-20,8-Aug-20,2,3,"27,254","3,555"
1-15852371,Corporate,Iraq,Product 15,Computer & Laptop,"23,070",O-23711581,18-Jul-20,20-Jul-20,2,15,"26,531","3,461"
1-36047362,Corporate,Saudi Arabia,Product 13,Furniture,"50,443",O-73623608,15-Nov-20,17-Nov-20,2,23,"70,620","20,177"
1-23373566,Corporate,Algeria,Product 10,Furniture,"23,699",O-35662337,16-Nov-20,17-Nov-20,1,15,"30,572","6,873"
1-22870376,Corporate,Iraq,Product 5,Electronics,"27,702",O-03762285,28-Nov-20,1-Dec-20,3,15,"31,857","4,155"
1-99743126,Consumer,Morocco,Product 4,Electronics,"19,232",O-31269978,17-Jun-20,19-Jun-20,2,2,"25,579","6,347"
1-97514122,Consumer,Iraq,Product 19,Computer & Laptop,"15,954",O-41229758,8-Sep-20,10-Sep-20,2,5,"18,347","2,393"
1-52328168,Consumer,Saudi Arabia,Product 13,Furniture,"50,443",O-81685239,10-Jun-20,13-Jun-20,3,1,"70,620","20,177"
1-44215802,Corporate,Egypt,Product 1,Electronics,"28,272",O-58024428,3-Feb-20,4-Feb-20,1,25,"35,340","7,068"
1-12091505,Corporate,United Arab Emirates,Product 7,Electronics,"36,081",O-15051206,17-Aug-20,19-Aug-20,2,7,"55,926","19,845"
1-87730087,Consumer,Saudi Arabia,Product 16,Computer & Laptop,"19,080",O-00878771,9-Sep-20,12-Sep-20,3,5,"26,712","7,632"
1-22585152,Corporate,Egypt,Product 7,Electronics,"36,081",O-51522259,11-Apr-20,13-Apr-20,2,10,"45,101","9,020"
1-58892443,Consumer,Morocco,Product 12,Furniture,"44,494",O-24435884,20-Aug-20,22-Aug-20,2,4,"59,177","14,683"
1-44992749,Corporate,Algeria,Product 9,Furniture,"57,057",O-27494497,17-Sep-20,18-Sep-20,1,12,"73,604","16,547"
1-72805854,Consumer,Morocco,Product 12,Furniture,"44,494",O-58547287,5-Sep-20,7-Sep-20,2,4,"59,177","14,683"
1-96859743,Consumer,Saudi Arabia,Product 16,Computer & Laptop,"19,080",O-97439682,16-Mar-20,18-Mar-20,2,3,"26,712","7,632"
1-92549983,Consumer,Saudi Arabia,Product 2,Electronics,"13,144",O-99839252,4-May-20,5-May-20,1,5,"18,402","5,258"
1-27610163,Corporate,Algeria,Product 19,Computer & Laptop,"15,954",O-01632763,10-Feb-20,11-Feb-20,1,23,"20,581","4,627"
1-92838533,Consumer,Iraq,Product 7,Electronics,"36,081",O-85339287,10-Jan-20,12-Jan-20,2,2,"41,493","5,412"
1-6605661,Consumer,Saudi Arabia,Product 17,Computer & Laptop,"18,711",O-56616608,8-Mar-20,9-Mar-20,1,4,"26,195","7,484"
1-11569742,Corporate,Algeria,Product 2,Electronics,"13,144",O-97421158,22-Jun-20,25-Jun-20,3,10,"16,561","3,417"
1-64310930,Consumer,Iraq,Product 10,Furniture,"23,699",O-09306434,12-Nov-20,14-Nov-20,2,5,"27,254","3,555"
1-67761207,Consumer,Iraq,Product 1,Electronics,"28,272",O-12076779,10-Jun-20,11-Jun-20,1,4,"32,513","4,241"
1-73418058,Consumer,United Arab Emirates,Product 8,Furniture,"43,423",O-80587342,13-Oct-20,14-Oct-20,1,5,"67,306","23,883"
1-67420779,Consumer,United Arab Emirates,Product 7,Electronics,"36,081",O-07796746,28-May-20,30-May-20,2,4,"55,926","19,845"
1-32199523,Corporate,Saudi Arabia,Product 11,Furniture,"44,772",O-95233214,29-Nov-20,2-Dec-20,3,16,"62,681","17,909"
1-11998089,Corporate,Morocco,Product 2,Electronics,"13,144",O-80891193,19-Nov-20,21-Nov-20,2,11,"17,482","4,338"
1-46419608,Corporate,Morocco,Product 10,Furniture,"23,699",O-96084642,13-Oct-20,15-Oct-20,2,6,"31,520","7,821"
1-61298696,Consumer,Saudi Arabia,Product 11,Furniture,"44,772",O-86966122,4-Nov-20,5-Nov-20,1,5,"62,681","17,909"
1-60723749,Consumer,Iraq,Product 12,Furniture,"44,494",O-37496074,17-Mar-20,18-Mar-20,1,2,"51,168","6,674"
1-49211156,Corporate,Morocco,Product 7,Electronics,"36,081",O-11564926,23-Oct-20,25-Oct-20,2,16,"47,988","11,907"
1-78347461,Consumer,Morocco,Product 19,Computer & Laptop,"15,954",O-74617831,9-May-20,12-May-20,3,4,"21,219","5,265"
1-90616543,Consumer,Algeria,Product 13,Furniture,"50,443",O-65439062,5-Dec-20,7-Dec-20,2,1,"65,071","14,628"
1-54301474,Consumer,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-14745437,13-Nov-20,14-Nov-20,1,4,"19,738","7,004"
1-3423210,Corporate,Morocco,Product 6,Electronics,"27,960",O-32103422,2-Oct-20,3-Oct-20,1,22,"37,187","9,227"
1-53962511,Consumer,Morocco,Product 5,Electronics,"27,702",O-25115399,27-Aug-20,29-Aug-20,2,5,"36,844","9,142"
1-11300846,Corporate,Algeria,Product 10,Furniture,"23,699",O-08461136,4-Nov-20,5-Nov-20,1,20,"30,572","6,873"
1-13916253,Corporate,Morocco,Product 15,Computer & Laptop,"23,070",O-62531398,25-Dec-20,26-Dec-20,1,13,"30,683","7,613"
1-10867953,Corporate,Iraq,Product 16,Computer & Laptop,"19,080",O-79531083,7-Apr-20,10-Apr-20,3,23,"21,942","2,862"
1-8615625,Consumer,Morocco,Product 8,Furniture,"43,423",O-56258612,13-Dec-20,15-Dec-20,2,5,"57,753","14,330"
1-64760755,Consumer,Saudi Arabia,Product 2,Electronics,"13,144",O-07556477,25-Sep-20,26-Sep-20,1,2,"18,402","5,258"
1-38911039,Corporate,Algeria,Product 16,Computer & Laptop,"19,080",O-10393894,9-Sep-20,10-Sep-20,1,15,"25,758","6,678"
1-25332954,Corporate,Morocco,Product 11,Furniture,"44,772",O-29542531,19-Mar-20,22-Mar-20,3,10,"59,547","14,775"
1-29153227,Corporate,Egypt,Product 18,Computer & Laptop,"12,308",O-32272914,28-Mar-20,31-Mar-20,3,24,"15,385","3,077"
1-48716224,Corporate,Iraq,Product 4,Electronics,"19,232",O-62244872,1-Aug-20,2-Aug-20,1,17,"22,117","2,885"
1-53011779,Consumer,Iraq,Product 15,Computer & Laptop,"23,070",O-17795302,23-May-20,26-May-20,3,5,"26,531","3,461"
1-54802429,Consumer,Algeria,Product 20,Computer & Laptop,"12,734",O-24295483,14-Feb-20,15-Feb-20,1,4,"16,554","3,820"
1-60831073,Consumer,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-10736083,23-Feb-20,24-Feb-20,1,3,"19,738","7,004"
1-35792573,Corporate,Algeria,Product 20,Computer & Laptop,"12,734",O-25733576,28-May-20,31-May-20,3,8,"16,554","3,820"
1-94314066,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-40669434,23-Jan-20,26-Jan-20,3,4,"24,886","6,175"
1-73608851,Consumer,Iraq,Product 15,Computer & Laptop,"23,070",O-88517369,1-Jul-20,4-Jul-20,3,1,"26,531","3,461"
1-87668987,Consumer,Saudi Arabia,Product 19,Computer & Laptop,"15,954",O-89878764,5-Mar-20,8-Mar-20,3,3,"22,336","6,382"
1-52090428,Consumer,Saudi Arabia,Product 20,Computer & Laptop,"12,734",O-04285201,5-Sep-20,6-Sep-20,1,4,"17,828","5,094"
1-3656539,Corporate,Egypt,Product 4,Electronics,"19,232",O-65393651,7-Nov-20,9-Nov-20,2,17,"24,040","4,808"
1-37826092,Corporate,Morocco,Product 16,Computer & Laptop,"19,080",O-60923789,28-Jul-20,29-Jul-20,1,21,"25,376","6,296"
1-3869330,Corporate,Algeria,Product 16,Computer & Laptop,"19,080",O-93303866,5-Dec-20,7-Dec-20,2,23,"25,758","6,678"
1-38510524,Corporate,Algeria,Product 15,Computer & Laptop,"23,070",O-05243857,10-Sep-20,11-Sep-20,1,25,"30,914","7,844"
1-59746781,Consumer,Saudi Arabia,Product 3,Electronics,"24,395",O-67815976,19-Apr-20,22-Apr-20,3,1,"34,153","9,758"
1-62902487,Consumer,Iraq,Product 16,Computer & Laptop,"19,080",O-24876291,26-May-20,27-May-20,1,2,"21,942","2,862"
1-51079985,Consumer,Egypt,Product 2,Electronics,"13,144",O-99855103,11-Mar-20,14-Mar-20,3,2,"16,430","3,286"
1-97188350,Consumer,Algeria,Product 14,Furniture,"21,430",O-83509712,25-Apr-20,28-Apr-20,3,4,"28,288","6,858"
1-25905763,Corporate,Morocco,Product 18,Computer & Laptop,"12,308",O-57632599,21-Apr-20,23-Apr-20,2,22,"16,370","4,062"
1-11477448,Corporate,Egypt,Product 8,Furniture,"43,423",O-74481143,4-Aug-20,7-Aug-20,3,25,"54,279","10,856"
1-1991137,Corporate,United Arab Emirates,Product 6,Electronics,"27,960",O-11371996,5-Dec-20,7-Dec-20,2,11,"43,338","15,378"
1-5588105,Consumer,United Arab Emirates,Product 13,Furniture,"50,443",O-81055587,10-Dec-20,13-Dec-20,3,5,"78,187","27,744"
1-5342906,Consumer,Egypt,Product 20,Computer & Laptop,"12,734",O-29065346,14-Nov-20,17-Nov-20,3,4,"15,918","3,184"
1-72569621,Consumer,Egypt,Product 20,Computer & Laptop,"12,734",O-96217251,18-Jan-20,21-Jan-20,3,3,"15,918","3,184"
1-63238574,Consumer,Saudi Arabia,Product 7,Electronics,"36,081",O-85746324,15-Apr-20,17-Apr-20,2,5,"50,513","14,432"
1-45811951,Corporate,United Arab Emirates,Product 2,Electronics,"13,144",O-19514581,2-Jan-20,4-Jan-20,2,13,"20,373","7,229"
1-28487515,Corporate,Morocco,Product 6,Electronics,"27,960",O-75152844,1-May-20,4-May-20,3,14,"37,187","9,227"
1-37849595,Corporate,United Arab Emirates,Product 12,Furniture,"44,494",O-95953788,22-May-20,23-May-20,1,23,"68,966","24,472"
1-89709848,Consumer,Saudi Arabia,Product 1,Electronics,"28,272",O-98488973,9-Jan-20,12-Jan-20,3,3,"39,581","11,309"
1-81634203,Consumer,Egypt,Product 17,Computer & Laptop,"18,711",O-42038161,21-Oct-20,22-Oct-20,1,4,"23,389","4,678"
1-1870380,Corporate,Algeria,Product 11,Furniture,"44,772",O-03801878,2-Mar-20,5-Mar-20,3,25,"60,442","15,670"
1-84324955,Consumer,United Arab Emirates,Product 4,Electronics,"19,232",O-49558437,29-Aug-20,30-Aug-20,1,1,"29,810","10,578"
1-88248815,Consumer,Morocco,Product 9,Furniture,"57,057",O-88158821,28-Jul-20,29-Jul-20,1,3,"75,886","18,829"
1-64051022,Consumer,Saudi Arabia,Product 19,Computer & Laptop,"15,954",O-10226409,17-Jun-20,19-Jun-20,2,1,"22,336","6,382"
1-84387836,Consumer,United Arab Emirates,Product 12,Furniture,"44,494",O-78368439,23-Nov-20,24-Nov-20,1,5,"68,966","24,472"
1-68972814,Consumer,Algeria,Product 9,Furniture,"57,057",O-28146892,14-Oct-20,15-Oct-20,1,2,"73,604","16,547"
1-70809920,Consumer,Saudi Arabia,Product 10,Furniture,"23,699",O-99207081,2-Nov-20,3-Nov-20,1,4,"33,179","9,480"
1-98861026,Consumer,Morocco,Product 17,Computer & Laptop,"18,711",O-10269881,11-Oct-20,12-Oct-20,1,3,"24,886","6,175"
1-9401623,Consumer,Egypt,Product 4,Electronics,"19,232",O-16239403,23-May-20,25-May-20,2,5,"24,040","4,808"
1-76357617,Consumer,United Arab Emirates,Product 8,Furniture,"43,423",O-76177631,11-Jun-20,14-Jun-20,3,4,"67,306","23,883"
1-15181100,Corporate,Algeria,Product 18,Computer & Laptop,"12,308",O-11001515,29-Mar-20,31-Mar-20,2,23,"16,247","3,939"
1-87748400,Consumer,Morocco,Product 4,Electronics,"19,232",O-84008774,27-Sep-20,30-Sep-20,3,4,"25,579","6,347"
1-19033106,Corporate,Morocco,Product 19,Computer & Laptop,"15,954",O-31061909,26-Sep-20,27-Sep-20,1,17,"21,219","5,265"
1-20837327,Corporate,Saudi Arabia,Product 1,Electronics,"28,272",O-73272087,17-Jan-20,18-Jan-20,1,16,"39,581","11,309"
1-14822474,Corporate,Algeria,Product 6,Electronics,"27,960",O-24741489,26-Feb-20,29-Feb-20,3,10,"36,348","8,388"
1-87331190,Consumer,Iraq,Product 1,Electronics,"28,272",O-11908735,12-Jun-20,13-Jun-20,1,5,"32,513","4,241"
1-460099,Corporate,Saudi Arabia,Product 2,Electronics,"13,144",O-00994604,30-Jul-20,2-Aug-20,3,13,"18,402","5,258"
1-34507898,Corporate,Morocco,Product 9,Furniture,"57,057",O-78983453,27-Jan-20,29-Jan-20,2,25,"75,886","18,829"
1-61872323,Consumer,Egypt,Product 15,Computer & Laptop,"23,070",O-23236182,23-Jun-20,25-Jun-20,2,5,"28,838","5,768"
1-77118553,Consumer,Egypt,Product 9,Furniture,"57,057",O-85537712,28-Oct-20,30-Oct-20,2,3,"71,321","14,264"
1-50954520,Consumer,United Arab Emirates,Product 14,Furniture,"21,430",O-45205094,8-Aug-20,10-Aug-20,2,2,"33,217","11,787"
1-14966509,Corporate,United Arab Emirates,Product 13,Furniture,"50,443",O-65091498,5-Nov-20,6-Nov-20,1,6,"78,187","27,744"
1-56044334,Consumer,Morocco,Product 12,Furniture,"44,494",O-43345608,7-Aug-20,10-Aug-20,3,4,"59,177","14,683"
1-33324382,Corporate,Egypt,Product 4,Electronics,"19,232",O-43823332,5-Oct-20,8-Oct-20,3,11,"24,040","4,808"
1-39979390,Corporate,Iraq,Product 13,Furniture,"50,443",O-93903992,24-Dec-20,25-Dec-20,1,14,"58,009","7,566"
1-45485301,Corporate,Egypt,Product 15,Computer & Laptop,"23,070",O-53014541,30-Aug-20,1-Sep-20,2,13,"28,838","5,768"
1-13863036,Corporate,Algeria,Product 17,Computer & Laptop,"18,711",O-30361389,9-Oct-20,11-Oct-20,2,12,"25,073","6,362"
1-83535945,Consumer,Algeria,Product 12,Furniture,"44,494",O-59458353,8-Oct-20,9-Oct-20,1,5,"55,618","11,124"
1-66239509,Consumer,Saudi Arabia,Product 10,Furniture,"23,699",O-95096621,24-Dec-20,27-Dec-20,3,1,"33,179","9,480"
1-12633484,Corporate,Algeria,Product 18,Computer & Laptop,"12,308",O-34841264,9-Nov-20,10-Nov-20,1,7,"16,247","3,939"
1-50402864,Consumer,Iraq,Product 14,Furniture,"21,430",O-28645049,13-Aug-20,15-Aug-20,2,3,"24,645","3,215"
1-35786417,Corporate,Saudi Arabia,Product 14,Furniture,"21,430",O-64173577,13-Jan-20,15-Jan-20,2,21,"30,002","8,572"
1-41540645,Corporate,Egypt,Product 1,Electronics,"28,272",O-06454152,15-Jan-20,16-Jan-20,1,7,"35,340","7,068"
1-66913755,Consumer,Egypt,Product 8,Furniture,"43,423",O-37556697,20-Jul-20,21-Jul-20,1,3,"54,279","10,856"
1-79017890,Consumer,United Arab Emirates,Product 20,Computer & Laptop,"12,734",O-78907904,29-Jan-20,1-Feb-20,3,2,"19,738","7,004"
1-71064227,Consumer,Iraq,Product 16,Computer & Laptop,"19,080",O-42277107,3-Mar-20,6-Mar-20,3,2,"21,942","2,862"
1-4826579,Corporate,United Arab Emirates,Product 15,Computer & Laptop,"23,070",O-65794822,1-Mar-20,3-Mar-20,2,20,"35,759","12,689"
1-54906968,Consumer,Algeria,Product 10,Furniture,"23,699",O-69685492,27-Aug-20,29-Aug-20,2,5,"30,572","6,873"
1-6456901,Consumer,Egypt,Product 20,Computer & Laptop,"12,734",O-69016457,5-Aug-20,6-Aug-20,1,1,"15,918","3,184"
1-35631957,Corporate,Iraq,Product 7,Electronics,"36,081",O-19573561,30-Oct-20,31-Oct-20,1,12,"41,493","5,412"
1-29520886,Corporate,Iraq,Product 7,Electronics,"36,081",O-08862955,20-May-20,21-May-20,1,11,"41,493","5,412"
1-85203891,Consumer,Morocco,Product 14,Furniture,"21,430",O-38918527,8-Oct-20,11-Oct-20,3,5,"28,502","7,072"
1-43042704,Corporate,Saudi Arabia,Product 9,Furniture,"57,057",O-27044303,10-May-20,11-May-20,1,9,"79,880","22,823"
1-56548383,Consumer,Iraq,Product 17,Computer & Laptop,"18,711",O-83835652,1-Feb-20,2-Feb-20,1,4,"21,518","2,807"
1-43318047,Corporate,Saudi Arabia,Product 3,Electronics,"24,395",O-80474333,5-Nov-20,6-Nov-20,1,11,"34,153","9,758"
1-37766719,Corporate,Algeria,Product 9,Furniture,"57,057",O-67193779,8-Feb-20,11-Feb-20,3,11,"73,604","16,547"
1-45998003,Consumer,Algeria,Product 10,Furniture,"23,699",O-99429764,2-May-20,4-May-20,2,4,"30,572","6,873"
1-97158370,Corporate,Algeria,Product 9,Furniture,"57,057",O-21434917,16-Nov-20,18-Nov-20,2,12,"73,604","16,547"
1-68585938,Corporate,Iraq,Product 5,Electronics,"27,702",O-20862094,14-May-20,17-May-20,3,20,"31,857","4,155"
